time [µs] (car1),gt rel. x-position [m] (car1),gt rel. y-position [m] (car1),gt velocity [m/s] (car1),gt yaw angle [rad] (car1),gt yaw rate [rad/s] (car1),gt rel. x-velocity [m/s] (car1),gt rel. y-velocity [m/s] (car1),gt acceleration [m/s^2] (car1),ukf rel. x-position [m] (car1),ukf rel. y-position [m] (car1),ukf velocity [m/s] (car1),ukf yaw angle [rad] (car1),ukf yaw rate [rad/s] (car1),ukf rel. x-velocity [m/s] (car1),ukf rel. y-velocity [m/s] (car1),x-position error [m] (car1),y-position error [m] (car1),velocity error [m/s] (car1),yaw angle error [rad] (car1),yaw rate error [rad/s] (car1),x-velocity error [m/s] (car1),y-velocity error [m/s] (car1),NIS Lidar (car1),NIS Radar (car1),time [µs] (car2),gt rel. x-position [m] (car2),gt rel. y-position [m] (car2),gt velocity [m/s] (car2),gt yaw angle [rad] (car2),gt yaw rate [rad/s] (car2),gt rel. x-velocity [m/s] (car2),gt rel. y-velocity [m/s] (car2),gt acceleration [m/s^2] (car2),ukf rel. x-position [m] (car2),ukf rel. y-position [m] (car2),ukf velocity [m/s] (car2),ukf yaw angle [rad] (car2),ukf yaw rate [rad/s] (car2),ukf rel. x-velocity [m/s] (car2),ukf rel. y-velocity [m/s] (car2),x-position error [m] (car2),y-position error [m] (car2),velocity error [m/s] (car2),yaw angle error [rad] (car2),yaw rate error [rad/s] (car2),x-velocity error [m/s] (car2),y-velocity error [m/s] (car2),NIS Lidar (car2),NIS Radar (car2),time [µs] (car3),gt rel. x-position [m] (car3),gt rel. y-position [m] (car3),gt velocity [m/s] (car3),gt yaw angle [rad] (car3),gt yaw rate [rad/s] (car3),gt rel. x-velocity [m/s] (car3),gt rel. y-velocity [m/s] (car3),gt acceleration [m/s^2] (car3),ukf rel. x-position [m] (car3),ukf rel. y-position [m] (car3),ukf velocity [m/s] (car3),ukf yaw angle [rad] (car3),ukf yaw rate [rad/s] (car3),ukf rel. x-velocity [m/s] (car3),ukf rel. y-velocity [m/s] (car3),x-position error [m] (car3),y-position error [m] (car3),velocity error [m/s] (car3),yaw angle error [rad] (car3),yaw rate error [rad/s] (car3),x-velocity error [m/s] (car3),y-velocity error [m/s] (car3),NIS Lidar (car3),NIS Radar (car3),
666666,-6.491666436,4.000000000,5.100001335,0.000000000,0.000000000,5.100001335,0.000000000,0.500000000,-6.527569964,3.975816339,5.038351307,-0.005040708,-0.040319161,5.038287298,-0.025396748,0.035903528,0.024183661,0.061650028,0.005040708,0.040319161,0.061714037,0.025396748,3.501891815,5.565013368,666666,20.799999624,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,20.840769063,-3.860587927,-5.913546338,-0.203859126,-0.578526001,-5.791092121,1.197197705,-0.040769438,-0.139412073,-0.086453662,0.203859126,0.578526001,-0.208907879,-1.197197705,0.834601801,5.653203391,666666,-11.267062370,0.011310685,1.400000334,0.116666690,0.389351934,1.390483379,0.162963137,2.000000000,-11.280008166,0.031314527,1.291299819,0.199848939,0.196913605,1.265598533,0.256350491,0.012945797,-0.020003842,0.108700515,-0.083182250,0.192438329,0.124884846,-0.093387354,2.221583807,6.111418479,
700000,-6.321666390,4.000000000,5.116668224,0.000000000,0.000000000,5.116668224,0.000000000,0.500000000,-6.353822987,3.976828711,5.033154998,0.007222032,0.014933747,5.033023739,0.036349291,0.032156598,0.023171289,0.083513227,-0.007222032,-0.014933747,0.083644485,-0.036349291,1.475343011,2.719082633,700000,20.599999607,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,20.656040118,-3.851564643,-5.853915397,-0.191482141,-0.495195489,-5.746924796,1.114082968,-0.056040512,-0.148435357,-0.146084603,0.191482141,0.495195489,-0.253075204,-1.114082968,1.314159227,2.529510124,700000,-11.220712923,0.016742789,1.466667056,0.140000030,0.389351934,1.452317238,0.204663336,2.000000000,-11.228456062,0.038353982,1.303877942,0.200709605,0.188334828,1.277703054,0.259947288,0.007743140,-0.021611193,0.162789114,-0.060709575,0.201017106,0.174614184,-0.055283952,1.194952138,1.186214397,
733333,-6.151110768,4.000000000,5.133335114,0.000000000,0.000000000,5.133335114,0.000000000,0.500000000,-6.168488818,3.965734074,5.082768798,-0.012706976,-0.059407110,5.082358453,-0.064584881,0.017378049,0.034265926,0.050566316,0.012706976,0.059407110,0.050976661,0.064584881,1.386319630,1.417448319,733333,20.399999589,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,20.449949714,-3.882173736,-5.898578824,-0.142852564,-0.338870710,-5.838495383,0.839764139,-0.049950126,-0.117826264,-0.101421176,0.142852564,0.338870710,-0.161504617,-0.839764139,2.367561184,1.621745523,733333,-11.172302347,0.023564901,1.533333778,0.164444476,0.389351934,1.512648225,0.251013368,2.000000000,-11.163428487,0.024452970,1.400173877,0.118590602,0.028722928,1.390339577,0.165658528,-0.008873860,-0.000888069,0.133159901,0.045853875,0.360629007,0.122308648,0.085354840,1.330579610,3.577815319,
766666,-5.979999587,4.000000000,5.150002003,0.000000000,0.000000000,5.150002003,0.000000000,0.500000000,-6.003577746,3.965408388,5.087325361,-0.018756523,-0.078690630,5.086430509,-0.095414938,0.023578159,0.034591612,0.062676642,0.018756523,0.078690630,0.063571494,0.095414938,0.476023398,0.166917803,766666,20.199999571,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,20.240219226,-3.885309380,-5.931992325,-0.123514982,-0.267507220,-5.886800730,0.730828366,-0.040219655,-0.114690620,-0.068007675,0.123514982,0.267507220,-0.113199270,-0.730828366,1.116345056,0.125364511,766666,-11.121880736,0.031932014,1.600000501,0.190000042,0.389351934,1.571207285,0.302174389,2.000000000,-11.118701833,0.037066378,1.455638629,0.130320331,0.026763879,1.443295275,0.189162808,-0.003178903,-0.005134364,0.144361872,0.059679711,0.362588055,0.127912010,0.113011581,0.423579080,2.030079688,
800000,-5.808332846,4.000000000,5.166668892,0.000000000,0.000000000,5.166668892,0.000000000,0.500000000,-5.848915287,3.935239163,5.038627758,-0.048572399,-0.142267167,5.032685165,-0.244642014,0.040582441,0.064760837,0.128041134,0.048572399,0.142267167,0.133983727,0.244642014,0.142267767,1.096896668,800000,19.999999553,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,20.027456252,-3.914386253,-5.963807858,-0.083658165,-0.156990955,-5.942950610,0.498339463,-0.027456699,-0.085613747,-0.036192142,0.083658165,0.156990955,-0.057049390,-0.498339463,2.011129334,1.548794469,800000,-11.069507156,0.042004494,1.666667223,0.216666713,0.389351934,1.627699614,0.358292580,2.000000000,-11.068773025,0.024944521,1.505204286,0.070734216,-0.075997033,1.501440340,0.106380684,-0.000734130,0.017059972,0.161462937,0.145932497,0.465348968,0.126259274,0.251911896,0.421003878,2.182347550,
833333,-5.636110544,4.000000000,5.183335781,0.000000000,0.000000000,5.183335781,0.000000000,0.500000000,-5.680192980,3.950004760,5.045807045,-0.029283126,-0.079958722,5.043643806,-0.147735887,0.044082436,0.049995240,0.137528736,0.029283126,0.079958722,0.139691975,0.147735887,0.127657180,2.192421426,833333,19.799999535,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,19.828538575,-3.940491638,-5.940274421,-0.050143096,-0.066132688,-5.932808080,0.297738946,-0.028539040,-0.059508362,-0.059725579,0.050143096,0.066132688,-0.067191920,-0.297738946,0.586260232,1.958185114,833333,-11.015250500,0.053947581,1.733333945,0.244444504,0.389351934,1.681805253,0.419496924,2.000000000,-11.026706519,0.030475884,1.514208252,0.073744407,-0.067376322,1.510092805,0.111563208,0.011456019,0.023471697,0.219125693,0.170700097,0.456728256,0.171712448,0.307933716,0.034420793,2.893487305,
866666,-5.463332683,4.000000000,5.200002670,0.000000000,0.000000000,5.200002670,0.000000000,0.500000000,-5.472340395,3.976816172,5.178692102,-0.007591815,-0.046560511,5.178542864,-0.039315292,0.009007712,0.023183828,0.021310568,0.007591815,0.046560511,0.021459806,0.039315292,3.216340726,1.333840784,866666,19.599999517,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,19.636409829,-3.923429063,-5.959820065,-0.060722334,-0.088382240,-5.948835911,0.361671830,-0.036410312,-0.076570937,-0.040179935,0.060722334,0.088382240,-0.051164089,-0.361671830,1.306835935,1.442871394,866666,-10.959190324,0.067930813,1.800000668,0.273333400,0.389351934,1.733178258,0.485896826,2.000000000,-10.952351243,0.053432685,1.625774046,0.109581495,-0.028759316,1.616022578,0.177798415,-0.006839081,0.014498128,0.174226622,0.163751905,0.418111251,0.117155680,0.308098411,2.590303158,2.744527757,
900000,-5.289999247,4.000000000,5.216669559,0.000000000,0.000000000,5.216669559,0.000000000,0.500000000,-5.290514768,4.026197771,5.213057051,0.043138747,0.086700673,5.208207180,0.224815006,0.000515521,-0.026197771,0.003612508,-0.043138747,-0.086700673,0.008462379,-0.224815006,1.680644908,1.968164380,900000,19.399999499,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,19.447882302,-3.904642855,-5.878852390,-0.066600354,-0.087596576,-5.865819069,0.391244266,-0.047882802,-0.095357145,-0.121147610,0.066600354,0.087596576,-0.134180931,-0.391244266,0.515230216,2.845405176,900000,-10.901417714,0.084127375,1.866667390,0.303333402,0.389351934,1.781446815,0.557579279,2.000000000,-10.909992474,0.116252855,1.614604098,0.288839166,0.307291332,1.547719403,0.459903299,0.008574760,-0.032125480,0.252063291,0.014494236,0.082060603,0.233727412,0.097675980,1.474767145,1.972851483,
933333,-5.116110250,4.000000000,5.233336449,0.000000000,0.000000000,5.233336449,0.000000000,0.500000000,-5.157250686,3.967133724,5.117930990,-0.027417207,-0.101574018,5.116007528,-0.140301793,0.041140436,0.032866276,0.115405459,0.027417207,0.101574018,0.117328921,0.140301793,4.880703071,3.170155258,933333,19.199999481,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,19.215521473,-3.958650275,-6.020475546,-0.021272350,-0.003007163,-6.019113426,0.128060005,-0.015521992,-0.041349725,0.020475546,0.021272350,0.003007163,0.019113426,-0.128060005,7.227086953,2.920308809,933333,-10.842036150,0.102713351,1.933334112,0.334444523,0.389351934,1.826213479,0.634606302,2.000000000,-10.862722149,0.069906134,1.690055031,0.105173850,-0.057642309,1.680716340,0.177422078,0.020685999,0.032807217,0.243279081,0.229270673,0.446994243,0.145497140,0.457184223,4.500140073,6.451861456,
966666,-4.941665694,4.000000000,5.250003338,0.000000000,0.000000000,5.250003338,0.000000000,0.500000000,-4.969049622,3.999407894,5.222370996,-0.012618264,-0.094741930,5.221955247,-0.065895507,0.027383928,0.000592106,0.027632342,0.012618264,0.094741930,0.028048091,0.065895507,3.197674495,3.308401925,966666,18.999999464,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,19.022160254,-3.908473488,-6.038679637,-0.059115832,-0.086615276,-6.028131078,0.356773682,-0.022160790,-0.091526512,0.038679637,0.059115832,0.086615276,0.028131078,-0.356773682,1.407892013,3.124049775,966666,-10.781162366,0.123866896,2.000000715,0.366666764,0.389351934,1.867055774,0.717011750,2.000000000,-10.803119883,0.123811236,1.796261421,0.194788449,0.043061192,1.762291674,0.347682544,0.021957517,0.000055660,0.203739294,0.171878315,0.346290742,0.104764100,0.369329205,2.950656197,5.325160306,
1000000,-4.766665578,4.000000000,5.266670227,0.000000000,0.000000000,5.266670227,0.000000000,0.500000000,-4.794994439,4.045682665,5.223032363,0.032295551,0.033788626,5.220308782,0.168651388,0.028328862,-0.045682665,0.043637864,-0.032295551,-0.033788626,0.046361445,-0.168651388,2.838429646,3.491970485,1000000,18.799999446,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,18.821383199,-3.908508777,-5.949146665,-0.048329642,-0.046839988,-5.942200145,0.287408214,-0.021383754,-0.091491223,-0.050853335,0.048329642,0.046839988,-0.057799855,-0.287408214,2.556747481,5.756980836,1000000,-10.718927171,0.147767289,2.083333969,0.366666764,0.000000000,1.944849610,0.746887207,2.500000000,-10.764082582,0.207068101,1.784994308,0.396963749,0.404182375,1.646191577,0.690114463,0.045155411,-0.059300812,0.298339661,-0.030296985,-0.404182375,0.298658033,0.056772744,2.713744623,1.749952891,
1033333,-4.591109902,4.000000000,5.283337116,0.000000000,0.000000000,5.283337116,0.000000000,0.500000000,-4.625264761,4.045341868,5.203546424,0.030440001,0.033066445,5.201135823,0.158371501,0.034154859,-0.045341868,0.079790692,-0.030440001,-0.033066445,0.082201293,-0.158371501,0.425730159,0.138205291,1033333,18.599999428,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,18.616362197,-3.949234341,-5.938356557,-0.009298356,0.043874715,-5.938099845,0.055216160,-0.016362769,-0.050765659,-0.061643443,0.009298356,-0.043874715,-0.061900155,-0.055216160,1.024039313,0.663979780,1033333,-10.654098850,0.172663531,2.166667223,0.366666764,0.000000000,2.022643566,0.776762664,2.500000000,-10.707769452,0.203248585,1.793238648,0.331665771,0.255609059,1.695509383,0.583911622,0.053670603,-0.030585054,0.373428575,0.035000993,-0.255609059,0.327134183,0.192851043,0.387611042,0.360800560,
1066666,-4.414998651,4.000000000,5.300004005,0.000000000,0.000000000,5.300004005,0.000000000,0.500000000,-4.455060144,4.029927913,5.184776119,0.014734500,-0.005087424,5.184213307,0.076392320,0.040061494,-0.029927913,0.115227887,-0.014734500,0.005087424,0.115790698,-0.076392320,1.225903597,0.616773232,1066666,18.399999410,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,18.404905804,-3.995893464,-5.971059702,0.028678507,0.119645357,-5.968604401,-0.171217607,-0.004906394,-0.004106536,-0.028940298,-0.028678507,-0.119645357,-0.031395599,0.171217607,1.264720676,0.363236521,1066666,-10.586677391,0.198555621,2.250000477,0.366666764,0.000000000,2.100437403,0.806638122,2.500000000,-10.641594183,0.190105517,1.831694845,0.247196015,0.084641815,1.776015587,0.448190405,0.054916792,0.008450104,0.418305632,0.119470749,-0.084641815,0.324421815,0.358447717,0.778251726,1.603223494,
1100000,-4.238331839,4.000000000,5.316670895,0.000000000,0.000000000,5.316670895,0.000000000,0.500000000,-4.280753218,4.020397509,5.213005398,-0.006463148,-0.081772608,5.212896519,-0.033692191,0.042421379,-0.020397509,0.103665496,0.006463148,0.081772608,0.103774376,0.033692191,0.276791554,2.705199975,1100000,18.199999392,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,18.209249876,-3.983672110,-6.012214677,0.013861379,0.067868098,-6.011637099,-0.083334915,-0.009250484,-0.016327890,0.012214677,-0.013861379,-0.067868098,0.011637099,0.083334915,0.059856649,2.673630351,1100000,-10.516662810,0.225443559,2.333333731,0.366666764,0.000000000,2.178231239,0.836513579,2.500000000,-10.566999189,0.199526251,1.952851738,0.205532787,-0.024871538,1.911748871,0.398555093,0.050336379,0.025917308,0.380481993,0.161133977,0.024871538,0.266482368,0.437958486,0.523939740,5.321252258,
1133333,-4.061109468,4.000000000,5.333337784,0.000000000,0.000000000,5.333337784,0.000000000,0.500000000,-4.117639932,4.019779710,5.174847524,-0.005324303,-0.060991447,5.174774175,-0.027552328,0.056530464,-0.019779710,0.158490260,0.005324303,0.060991447,0.158563609,0.027552328,1.399849816,0.797185988,1133333,17.999999374,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.993878960,-4.009983423,-6.019942658,0.036426748,0.116403131,-6.015949144,-0.219238442,0.006120414,0.009983423,0.019942658,-0.036426748,-0.116403131,0.015949144,0.219238442,2.398160263,0.584186133,1133333,-10.444055099,0.253327346,2.416666985,0.366666764,0.000000000,2.256025076,0.866389036,2.500000000,-10.508491759,0.224178653,1.981861546,0.225791207,0.003578455,1.931556507,0.443694320,0.064436660,0.029148693,0.434805438,0.140875557,-0.003578455,0.324468569,0.422694716,1.234354113,0.844599586,
1166666,-3.883331537,4.000000000,5.350004673,0.000000000,0.000000000,5.350004673,0.000000000,0.500000000,-3.933367580,4.000984562,5.213844106,-0.027096417,-0.126124440,5.211930180,-0.141259205,0.050036043,-0.000984562,0.136160567,0.027096417,0.126124440,0.138074493,0.141259205,2.054466000,0.825766547,1166666,17.799999356,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.794664923,-4.021484281,-6.064859027,0.037532242,0.097295986,-6.060587839,-0.227574319,0.005334434,0.021484281,0.064859027,-0.037532242,-0.097295986,0.060587839,0.227574319,0.974066444,1.056610626,1166666,-10.368854258,0.282206983,2.500000238,0.366666764,0.000000000,2.333819151,0.896264493,2.500000000,-10.418652154,0.220365011,2.108052456,0.163992165,-0.117179488,2.079769546,0.344156641,0.049797896,0.061841972,0.391947783,0.202674599,0.117179488,0.254049605,0.552107853,1.756515817,3.738226808,
1200000,-3.704998046,4.000000000,5.366671562,0.000000000,0.000000000,5.366671562,0.000000000,0.500000000,-3.749891620,3.980318966,5.236059988,-0.044426616,-0.163358406,5.230893569,-0.232543913,0.044893574,0.019681034,0.130611574,0.044426616,0.163358406,0.135777994,0.232543913,0.464060064,4.542841322,1200000,17.599999338,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.586067350,-4.014502241,-6.101307958,0.027511998,0.061572066,-6.098999033,-0.167837995,0.013931988,0.014502241,0.101307958,-0.027511998,-0.061572066,0.098999033,0.167837995,0.121844780,4.707820170,1200000,-10.291060280,0.312082468,2.583333492,0.366666764,0.000000000,2.411612988,0.926139951,2.500000000,-10.323105950,0.231474867,2.232176281,0.141381447,-0.162511276,2.209904251,0.314537995,0.032045669,0.080607602,0.351157212,0.225285317,0.162511276,0.201708737,0.611601956,0.545776553,7.060775812,
1233333,-3.526108980,4.000000000,5.383338451,0.000000000,0.000000000,5.383338451,0.000000000,0.500000000,-3.606110564,3.970735103,5.107999616,-0.035835487,-0.082250814,5.104720166,-0.183008477,0.080001584,0.029264897,0.275338835,0.035835487,0.082250814,0.278618285,0.183008477,0.340431563,6.517525690,1233333,17.399999321,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.391103054,-4.008329552,-6.008686170,0.028149058,0.078215265,-6.006305777,-0.169116520,0.008896266,0.008329552,0.008686170,-0.028149058,-0.078215265,0.006305777,0.169116520,0.598961838,7.920608122,1233333,-10.210673179,0.342953802,2.666666746,0.366666764,0.000000000,2.489406824,0.956015348,2.500000000,-10.260157932,0.236223083,2.186339453,0.130459129,-0.166417453,2.167760531,0.284419552,0.049484753,0.106730718,0.480327294,0.236207635,0.166417453,0.321646293,0.671595796,0.775855731,4.289454687,
1266666,-3.346664354,4.000000000,5.400005341,0.000000000,0.000000000,5.400005341,0.000000000,0.500000000,-3.424034664,3.998644795,5.134502379,-0.003516744,0.021149499,5.134470629,-0.018056695,0.077370310,0.001355205,0.265502962,0.003516744,-0.021149499,0.265534712,0.018056695,0.317917330,8.527464578,1266666,17.199999303,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.206836176,-4.036527265,-5.939639587,0.050559327,0.133530721,-5.932049615,-0.300176254,-0.006836874,0.036527265,-0.060360413,-0.050559327,-0.133530721,-0.067950385,0.300176254,0.038864330,8.023343701,1266666,-10.127692949,0.374820982,2.750000000,0.366666764,0.000000000,2.567200661,0.985890806,2.500000000,-10.195910864,0.276355005,2.193152153,0.186020204,-0.067295600,2.155316059,0.405621810,0.068217915,0.098465976,0.556847847,0.180646560,0.067295600,0.411884601,0.580268996,0.383544914,6.474172753,
1300000,-3.166664168,4.000000000,5.416672230,0.000000000,0.000000000,5.416672230,0.000000000,0.500000000,-3.212387752,4.020294050,5.242412563,0.021802438,0.086746876,5.241166631,0.114288320,0.045723584,-0.020294050,0.174259667,-0.021802438,-0.086746876,0.175505598,-0.114288320,0.643988357,7.989348283,1300000,16.999999285,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,17.003736460,-4.059863423,-5.931736700,0.066879464,0.165564331,-5.918475722,-0.396415699,-0.003737175,0.059863423,-0.068263300,-0.066879464,-0.165564331,-0.081524278,0.396415699,0.034727178,6.303916250,1300000,-10.042119589,0.407684010,2.833333254,0.366666764,0.000000000,2.644994497,1.015766263,2.500000000,-10.104903801,0.335569995,2.280154456,0.262173674,0.054826408,2.202239038,0.590971709,0.062784212,0.072114016,0.553178798,0.104493090,-0.054826408,0.442755459,0.424794554,0.842182511,8.201928167,
1333333,-2.986108422,4.000000000,5.433339119,0.000000000,0.000000000,5.433339119,0.000000000,0.500000000,-3.009412714,4.032882397,5.352992175,0.013718810,0.010024103,5.352488451,0.073434377,0.023304292,-0.032882397,0.080346944,-0.013718810,-0.010024103,0.080850668,-0.073434377,2.067940434,5.220386301,1333333,16.799999267,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,16.818148014,-4.030298929,-5.958152730,0.034830930,0.068121173,-5.954538899,-0.207486043,-0.018148747,0.030298929,-0.041847270,-0.034830930,-0.068121173,-0.045461101,0.207486043,2.034511276,5.064094496,1333333,-9.953953099,0.441542887,2.916666508,0.366666764,0.000000000,2.722788572,1.045641780,2.500000000,-10.006028543,0.383873393,2.454904069,0.277589777,0.029649850,2.360927211,0.672738205,0.052075444,0.057669494,0.461762439,0.089076987,-0.029649850,0.361861362,0.372903575,3.705998015,8.996815474,
1366666,-2.804997101,4.000000000,5.450006008,0.000000000,0.000000000,5.450006008,0.000000000,0.500000000,-2.821194619,4.029505707,5.371653938,0.012690999,0.010953562,5.371221361,0.068169824,0.016197517,-0.029505707,0.078352070,-0.012690999,-0.010953562,0.078784647,-0.068169824,3.418995309,1.471175141,1366666,16.599999249,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,16.639676700,-4.010755265,-5.907331426,0.018062755,0.028902079,-5.906367780,-0.106696878,-0.039677451,0.010755265,-0.092668574,-0.018062755,-0.028902079,-0.093632220,0.106696878,2.442551014,1.296120038,1366666,-9.863193471,0.476397616,2.999999762,0.366666764,0.000000000,2.800582409,1.075517178,2.500000000,-9.903126400,0.399822908,2.530772525,0.253266432,-0.022736364,2.450038670,0.634129397,0.039932929,0.076574707,0.469227236,0.113400332,0.022736364,0.350543739,0.441387781,4.624201658,1.446688981,
1400000,-2.623330221,4.000000000,5.466672897,0.000000000,0.000000000,5.466672897,0.000000000,0.500000000,-2.636333228,4.016511527,5.380494252,0.000681918,-0.024251606,5.380493001,0.003669057,0.013003007,-0.016511527,0.086178646,-0.000681918,0.024251606,0.086179897,-0.003669057,3.502875559,1.159118015,1400000,16.399999231,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,16.447019174,-4.039252916,-5.938618514,0.033060255,0.050686109,-5.935373412,-0.196296481,-0.047019943,0.039252916,-0.061381486,-0.033060255,-0.050686109,-0.064626588,0.196296481,1.779699090,1.211622373,1400000,-9.769840721,0.512248189,3.083333015,0.366666764,0.000000000,2.878376245,1.105392575,2.500000000,-9.803559826,0.399734950,2.608843438,0.205382639,-0.109082354,2.554013428,0.532052154,0.033719105,0.112513239,0.474489577,0.161284125,0.109082354,0.324362817,0.573340421,2.486887776,2.496579776,
1433333,-2.441107780,4.000000000,5.483339787,0.000000000,0.000000000,5.483339787,0.000000000,0.500000000,-2.441671053,4.024799002,5.443238001,-0.003328287,-0.058565466,5.443207852,-0.018116627,0.000563274,-0.024799002,0.040101786,0.003328287,0.058565466,0.040131935,0.018116627,0.137392144,2.553239689,1433333,16.199999213,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,16.247397819,-4.030341678,-5.976841601,0.019776952,0.007926609,-5.975672785,-0.118196001,-0.047398606,0.030341678,-0.023158399,-0.019776952,-0.007926609,-0.024327215,0.118196001,0.412957411,2.644391447,1433333,-9.673894841,0.549094611,3.166666269,0.366666764,0.000000000,2.956170082,1.135268092,2.500000000,-9.705459809,0.465483318,2.751984747,0.260783853,-0.039741362,2.658935100,0.709566190,0.031564968,0.083611293,0.414681523,0.105882911,0.039741362,0.297234982,0.425701902,1.487181005,5.675778834,
1466666,-2.258329779,4.000000000,5.500006676,0.000000000,0.000000000,5.500006676,0.000000000,0.500000000,-2.281788178,4.006693627,5.353662066,-0.006702593,-0.029689909,5.353541811,-0.035883147,0.023458399,-0.006693627,0.146344610,0.006702593,0.029689909,0.146464865,0.035883147,3.957447315,1.598296194,1466666,15.999999195,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,16.025194606,-4.082630256,-6.019095301,0.057642938,0.095826482,-6.009098221,-0.346766226,-0.025195411,0.082630256,0.019095301,-0.057642938,-0.095826482,0.009098221,0.346766226,3.613278618,1.599528628,1466666,-9.575355832,0.586936881,3.249999523,0.366666764,0.000000000,3.033963919,1.165143490,2.500000000,-9.619997743,0.464252639,2.743991390,0.220031226,-0.105229200,2.677835498,0.598903825,0.044641911,0.122684242,0.506008134,0.146635538,0.105229200,0.356128421,0.566239665,1.558588197,1.293199100,
1500000,-2.074996218,4.000000000,5.516673565,0.000000000,0.000000000,5.516673565,0.000000000,0.500000000,-2.103866905,3.978339857,5.362772195,-0.047035107,-0.179584852,5.356841254,-0.252145569,0.028870687,0.021660143,0.153901370,0.047035107,0.179584852,0.159832311,0.252145569,1.368896161,6.147685876,1500000,15.799999177,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,15.821524560,-4.069090551,-6.127840330,0.027946614,-0.013526931,-6.125447524,-0.171230095,-0.021525382,0.069090551,0.127840330,-0.027946614,0.013526931,0.125447524,0.171230095,0.265591950,7.917855834,1500000,-9.474223692,0.625774999,3.333332777,0.366666764,0.000000000,3.111757994,1.195019007,2.500000000,-9.502503426,0.474910102,2.949353257,0.176716022,-0.203982554,2.903420961,0.518489498,0.028279734,0.150864896,0.383979520,0.189950742,0.203982554,0.208337033,0.676529509,1.047190391,12.536402993,
1533333,-1.891107082,4.000000000,5.533340454,0.000000000,0.000000000,5.533340454,0.000000000,0.500000000,-1.910877896,3.998136150,5.398771785,-0.016459808,-0.048253451,5.398040469,-0.088858734,0.019770813,0.001863850,0.134568670,0.016459808,0.048253451,0.135299985,0.088858734,2.853708859,7.937106944,1533333,15.599999160,-4.000000000,-6.000000000,0.000000000,0.000000000,-6.000000000,-0.000000000,0.000000000,15.628862137,-4.012390310,-6.000495415,-0.010191929,-0.076492121,-6.000183766,0.061155567,-0.028862977,0.012390310,0.000495415,0.010191929,0.076492121,0.000183766,-0.061155567,3.301568820,7.663378124,1533333,-9.370498423,0.665608969,3.416666031,0.366666764,0.000000000,3.189551830,1.224894404,2.500000000,-9.396087341,0.579593818,3.014424355,0.296089241,0.003209384,2.883251345,0.879554362,0.025588918,0.086015152,0.402241676,0.070577523,-0.003209384,0.306300486,0.345340042,5.848069200,5.347235504,
